2.099999999999999884e-05,3.104517419030482870e+03
2.125000000000000153e-05,3.056100225692800905e+03
2.150000000000000083e-05,3.008429592177832092e+03
2.175000000000000013e-05,2.961494903188813623e+03
2.200000000000000282e-05,2.915285599201229616e+03
2.225000000000000212e-05,2.869791187256737885e+03
2.250000000000000142e-05,2.825001250143292054e+03
2.275000000000000072e-05,2.780905454477892363e+03
2.300000000000000341e-05,2.737493557662152398e+03
2.325000000000000271e-05,2.694755413864361344e+03
2.349999999999999862e-05,2.652680979128336276e+03
2.375000000000000131e-05,2.611260315700154024e+03
2.400000000000000061e-05,2.570483595750880795e+03
2.424999999999999991e-05,2.530341104309247385e+03
2.449999999999999921e-05,2.490823241830622919e+03
2.475000000000000190e-05,2.451920526193744081e+03
2.500000000000000120e-05,2.413623594277679331e+03
2.525000000000000050e-05,2.375923203096350790e+03
2.550000000000000319e-05,2.338810230773075091e+03
2.575000000000000249e-05,2.302275676993873276e+03
2.600000000000000179e-05,2.266310663365732580e+03
2.625000000000000109e-05,2.230906433424669103e+03
2.650000000000000378e-05,2.196054352527179162e+03
2.675000000000000308e-05,2.161745907505820014e+03
2.700000000000000238e-05,2.127972706184804792e+03
2.725000000000000168e-05,2.094726476738765086e+03
2.750000000000000437e-05,2.061999066915742333e+03
2.775000000000000367e-05,2.029782443264513859e+03
2.800000000000000297e-05,1.998068690120456495e+03
2.824999999999999888e-05,1.966850008543847935e+03
2.849999999999999818e-05,1.936118715312670247e+03
2.874999999999999748e-05,1.905867241669946225e+03
2.900000000000000017e-05,1.876088132198082121e+03
2.924999999999999947e-05,1.846774043510636147e+03
2.949999999999999877e-05,1.817917743002057023e+03
2.975000000000000146e-05,1.789512107503133166e+03
3.000000000000000076e-05,1.761550121947949037e+03
3.025000000000000006e-05,1.734024878085857154e+03
3.049999999999999936e-05,1.706929572993490183e+03
3.075000000000000205e-05,1.680257507809324352e+03
3.100000000000000135e-05,1.654002086271362032e+03
3.125000000000000065e-05,1.628156813374127523e+03
3.149999999999999995e-05,1.602715293968506103e+03
3.174999999999999925e-05,1.577671231337971676e+03
3.200000000000000533e-05,1.553018425847238404e+03
3.225000000000000463e-05,1.528750773591376856e+03
3.250000000000000393e-05,1.504862264969102853e+03
3.275000000000000323e-05,1.481346983359358546e+03
3.300000000000000253e-05,1.458199103711538100e+03
3.325000000000000183e-05,1.435412891277713697e+03
3.350000000000000113e-05,1.412982700241919247e+03
3.375000000000000721e-05,1.390902972378235290e+03
3.400000000000000651e-05,1.369168235821756980e+03
3.425000000000000581e-05,1.347773103686766945e+03
3.449999999999999833e-05,1.326712272831384780e+03
3.474999999999999763e-05,1.305980522616860526e+03
3.499999999999999693e-05,1.285572713611520840e+03
3.525000000000000301e-05,1.265483786402032138e+03
3.550000000000000231e-05,1.245708760337357262e+03
3.575000000000000161e-05,1.226242732363216419e+03
3.600000000000000091e-05,1.207080875801599632e+03
3.625000000000000021e-05,1.188218439212878593e+03
3.649999999999999951e-05,1.169650745218986458e+03
3.674999999999999881e-05,1.151373189380010444e+03
3.699999999999999811e-05,1.133381239057361881e+03
3.725000000000000419e-05,1.115670432312464754e+03
3.750000000000000349e-05,1.098236376794558737e+03
3.775000000000000279e-05,1.081074748738641802e+03
3.800000000000000209e-05,1.064181291815493068e+03
3.825000000000000139e-05,1.047551816120473632e+03
3.850000000000000069e-05,1.031182197164634772e+03
3.874999999999999999e-05,1.015068374838011437e+03
3.900000000000000607e-05,9.992063524289363841e+02
3.925000000000000537e-05,9.835921956027681290e+02
3.950000000000000467e-05,9.682220314868648074e+02
3.975000000000000397e-05,9.530920476589571990e+02
4.000000000000000327e-05,9.381984912458910912e+02
4.025000000000000257e-05,9.235376679851002564e+02
4.050000000000000187e-05,9.091059413138818854e+02
4.075000000000000117e-05,8.948997314589045118e+02
4.100000000000000047e-05,8.809155145774979019e+02
4.124999999999999977e-05,8.671498218622966760e+02
4.149999999999999907e-05,8.535992386862787953e+02
4.174999999999999838e-05,8.402604037703504218e+02
4.199999999999999768e-05,8.271300083490459656e+02
4.225000000000000375e-05,8.142047953345781934e+02
4.250000000000000305e-05,8.014815585355054282e+02
4.275000000000000235e-05,7.889571418468001411e+02
4.300000000000000165e-05,7.766284384773371130e+02
4.325000000000000095e-05,7.644923901797905046e+02
4.350000000000000026e-05,7.525459864557683431e+02
4.374999999999999956e-05,7.407862638791460768e+02
4.400000000000000563e-05,7.292103053175331979e+02
4.425000000000000493e-05,7.178152392081525477e+02
4.450000000000000423e-05,7.065982388684077478e+02
4.475000000000000353e-05,6.955565217720589999e+02
4.500000000000000283e-05,6.846873488669660901e+02
4.525000000000000213e-05,6.739880239175230372e+02
4.550000000000000144e-05,6.634558927956135221e+02
4.575000000000000074e-05,6.530883428703308482e+02
4.600000000000000681e-05,6.428828022981990671e+02
4.625000000000000611e-05,6.328367394637532470e+02
4.650000000000000541e-05,6.229476622857264374e+02
4.675000000000000471e-05,6.132131176261825658e+02
4.699999999999999724e-05,6.036306906827499006e+02
4.724999999999999654e-05,5.941980043801393094e+02
4.750000000000000262e-05,5.849127188011524368e+02
4.775000000000000192e-05,5.757725305835080007e+02
4.800000000000000122e-05,5.667751723564958866e+02
4.825000000000000052e-05,5.579184121755127990e+02
4.849999999999999982e-05,5.492000529914608933e+02
4.874999999999999912e-05,5.406179320599826497e+02
4.899999999999999842e-05,5.321699204560088674e+02
4.925000000000000449e-05,5.238539225087845352e+02
4.950000000000000380e-05,5.156678752968612116e+02
4.975000000000000310e-05,5.076097481418452162e+02
5.000000000000000240e-05,4.996775420916976600e+02
5.024999999999999492e-05,4.918692894237818791e+02
5.050000000000000100e-05,4.841830531714844597e+02
5.075000000000000030e-05,4.766169266420213830e+02
5.100000000000000637e-05,4.691690329319461057e+02
5.124999999999999890e-05,4.618375244610464279e+02
5.150000000000000498e-05,4.546205825274880681e+02
5.174999999999999750e-05,4.475164168477650719e+02
5.200000000000000358e-05,4.405232651188908903e+02
5.224999999999999610e-05,4.336393925622539882e+02
5.250000000000000218e-05,4.268630915248322140e+02
5.275000000000000148e-05,4.201926810199567512e+02
5.300000000000000755e-05,4.136265063586799897e+02
5.325000000000000008e-05,4.071629386754493680e+02
5.350000000000000616e-05,4.008003745720548068e+02
5.374999999999999868e-05,3.945372357121473783e+02
5.400000000000000476e-05,3.883719684203031193e+02
5.425000000000000406e-05,3.823030432941451409e+02
5.450000000000000336e-05,3.763289548306779579e+02
5.475000000000000266e-05,3.704482210505010471e+02
5.500000000000000873e-05,3.646593831544429918e+02
5.525000000000000126e-05,3.589610051063077663e+02
5.550000000000000734e-05,3.533516733381649715e+02
5.574999999999999986e-05,3.478299963547189009e+02
5.600000000000000594e-05,3.423946044115585892e+02
5.625000000000000524e-05,3.370441491655885784e+02
5.649999999999999776e-05,3.317773033389846660e+02
5.675000000000000384e-05,3.265927604103019348e+02
5.699999999999999636e-05,3.214892342649016541e+02
5.725000000000000244e-05,3.164654588751694178e+02
5.749999999999999496e-05,3.115201880248184239e+02
5.775000000000000104e-05,3.066521949431764824e+02
5.800000000000000034e-05,3.018602720425109283e+02
5.825000000000000642e-05,2.971432306107404884e+02
5.849999999999999894e-05,2.924999004943850309e+02
5.875000000000000502e-05,2.879291298476145471e+02
5.899999999999999754e-05,2.834297848071800559e+02
5.925000000000000362e-05,2.790007492324623399e+02
5.950000000000000292e-05,2.746409244327028887e+02
5.975000000000000900e-05,2.703492288687845644e+02
6.000000000000000152e-05,2.661245979159666604e+02
6.025000000000000760e-05,2.619659835897938933e+02
6.050000000000000012e-05,2.578723542628168843e+02
6.075000000000000620e-05,2.538426944478358678e+02
6.099999999999999872e-05,2.498760045160174457e+02
6.125000000000001157e-05,2.459713004643532201e+02
6.150000000000000410e-05,2.421276136640852314e+02
6.175000000000001018e-05,2.383439906192184878e+02
6.200000000000000270e-05,2.346194927443536358e+02
6.225000000000000878e-05,2.309531961110481006e+02
6.250000000000000130e-05,2.273441912250929704e+02
6.274999999999999383e-05,2.237915828246033243e+02
6.299999999999999990e-05,2.202944896117352300e+02
6.324999999999999243e-05,2.168520440809999457e+02
6.349999999999999850e-05,2.134633922690005079e+02
6.375000000000000458e-05,2.101276935668399233e+02
6.400000000000001066e-05,2.068441204918298411e+02
6.425000000000000318e-05,2.036118585017792100e+02
6.450000000000000926e-05,2.004301057843343017e+02
6.475000000000000178e-05,1.972980730441196329e+02
6.500000000000000786e-05,1.942149833268987891e+02
6.525000000000000038e-05,1.911800718240582171e+02
6.550000000000000646e-05,1.881925856712823872e+02
6.574999999999999898e-05,1.852517837699683696e+02
6.600000000000000506e-05,1.823569366053389160e+02
6.624999999999999758e-05,1.795073260600817378e+02
6.650000000000000366e-05,1.767022452425785275e+02
6.674999999999999619e-05,1.739409983016487615e+02
6.700000000000000226e-05,1.712229002653221244e+02
6.725000000000000834e-05,1.685472768593696458e+02
6.750000000000001442e-05,1.659134643505894076e+02
6.775000000000000694e-05,1.633208093820469458e+02
6.800000000000001302e-05,1.607686687938411865e+02
6.825000000000000554e-05,1.582564094919638933e+02
6.850000000000001162e-05,1.557834082571745853e+02
6.875000000000000414e-05,1.533490516290612788e+02
6.899999999999999667e-05,1.509527357152986724e+02
6.925000000000000274e-05,1.485938660771469699e+02
6.949999999999999527e-05,1.462718575506951879e+02
6.975000000000000134e-05,1.439861341265649912e+02
6.999999999999999387e-05,1.417361287854285479e+02
7.024999999999999994e-05,1.395212833818396234e+02
7.050000000000000602e-05,1.373410484825804190e+02
7.074999999999999855e-05,1.351948832425781006e+02
7.100000000000000462e-05,1.330822552699969492e+02
7.125000000000001070e-05,1.310026404897986652e+02
7.150000000000000322e-05,1.289555230218829820e+02
7.175000000000000930e-05,1.269403950375765646e+02
7.200000000000000182e-05,1.249567566560806000e+02
7.225000000000000790e-05,1.230041157967137195e+02
7.250000000000000043e-05,1.210819880784786164e+02
7.275000000000000650e-05,1.191898966815569310e+02
7.299999999999999903e-05,1.173273722397912024e+02
7.325000000000000510e-05,1.154939527260657144e+02
7.349999999999999763e-05,1.136891833239598668e+02
7.375000000000000370e-05,1.119126163370647191e+02
7.399999999999999623e-05,1.101638110471459981e+02
7.425000000000000230e-05,1.084423336406831311e+02
7.450000000000000838e-05,1.067477570769593029e+02
7.475000000000001446e-05,1.050796609807982946e+02
7.500000000000000698e-05,1.034376315565252753e+02
7.524999999999999951e-05,1.018212614714990281e+02
7.550000000000000558e-05,1.002301497553459910e+02
7.574999999999999811e-05,9.866390170613517796e+01
7.600000000000000418e-05,9.712212879174569480e+01
7.624999999999999671e-05,9.560444854434130946e+01
7.650000000000000279e-05,9.411048448145174916e+01
7.674999999999999531e-05,9.263986599580609038e+01
7.700000000000000139e-05,9.119222828064498287e+01
7.724999999999999391e-05,8.976721222019693869e+01
7.749999999999999999e-05,8.836446431617555675e+01
7.775000000000000606e-05,8.698363659545833571e+01
7.800000000000001214e-05,8.562438651511746457e+01
7.825000000000000466e-05,8.428637689395722532e+01
7.850000000000001074e-05,8.296927581385301664e+01
7.875000000000000327e-05,8.167275654780385707e+01
7.900000000000000934e-05,8.039649746937101327e+01
7.925000000000000187e-05,7.914018198115006442e+01
7.950000000000000794e-05,7.790349843479548042e+01
7.975000000000000047e-05,7.668614004663832873e+01
8.000000000000000654e-05,7.548780483282762077e+01
8.024999999999999907e-05,7.430819552456567578e+01
8.050000000000000515e-05,7.314701949859542651e+01
8.074999999999999767e-05,7.200398870781739902e+01
8.100000000000000375e-05,7.087881960137977444e+01
8.125000000000000982e-05,6.977123306287451499e+01
8.150000000000000235e-05,6.868095433734512767e+01
8.175000000000000842e-05,6.760771296279605735e+01
8.200000000000000095e-05,6.655124270047554091e+01
8.225000000000000702e-05,6.551128147828258363e+01
8.249999999999999955e-05,6.448757131407769805e+01
8.275000000000000563e-05,6.347985825944369509e+01
8.299999999999999815e-05,6.248789233451100955e+01
8.325000000000000423e-05,6.151142746487273882e+01
8.349999999999999675e-05,6.055022142068847302e+01
8.375000000000000283e-05,5.960403576021896299e+01
8.399999999999999535e-05,5.867263576453632368e+01
8.425000000000000143e-05,5.775579038447873614e+01
8.450000000000000751e-05,5.685327218045614472e+01
8.475000000000001358e-05,5.596485726796502291e+01
8.500000000000000611e-05,5.509032526016152076e+01
8.525000000000001218e-05,5.422945921483395892e+01
8.550000000000000471e-05,5.338204557870663081e+01
8.575000000000001078e-05,5.254787413888535497e+01
8.600000000000000331e-05,5.172673795971215327e+01
8.625000000000000938e-05,5.091843334936046261e+01
8.650000000000000191e-05,5.012275979305814388e+01
8.675000000000000799e-05,4.933951990767683782e+01
8.700000000000000051e-05,4.856851940001689627e+01
8.725000000000000659e-05,4.780956700864732056e+01
8.749999999999999911e-05,4.706247446294903369e+01
8.775000000000000519e-05,4.632705643434942999e+01
8.800000000000001126e-05,4.560313048893114996e+01
8.825000000000000379e-05,4.489051704522107400e+01
8.850000000000000987e-05,4.418903932651807764e+01
8.875000000000000239e-05,4.349852332033289315e+01
8.900000000000000847e-05,4.281879773169804793e+01
8.925000000000000099e-05,4.214969394300334216e+01
8.950000000000000707e-05,4.149104597224459923e+01
8.974999999999999959e-05,4.084269042932890414e+01
9.000000000000000567e-05,4.020446647962042164e+01
9.024999999999999819e-05,3.957621580050200549e+01
9.050000000000000427e-05,3.895778254393400175e+01
9.074999999999999679e-05,3.834901329578698181e+01
9.100000000000000287e-05,3.774975704216339523e+01
9.124999999999999539e-05,3.715986512604543890e+01
9.150000000000000147e-05,3.657919121623982761e+01
9.175000000000000755e-05,3.600759126381370834e+01
9.200000000000001362e-05,3.544492347608948535e+01
9.225000000000000615e-05,3.489104827303022205e+01
9.250000000000001223e-05,3.434582825627781233e+01
9.275000000000000475e-05,3.380912817496559342e+01
9.300000000000001083e-05,3.328081489113854019e+01
9.325000000000000335e-05,3.276075734821702667e+01
9.350000000000000943e-05,3.224882653582051972e+01
9.375000000000000195e-05,3.174489546192448586e+01
9.399999999999999448e-05,3.124883911755044608e+01
9.425000000000000055e-05,3.076053444708307083e+01
9.449999999999999308e-05,3.027986031831175140e+01
9.474999999999999915e-05,2.980669749223568132e+01
9.500000000000000523e-05,2.934092859235272144e+01
9.525000000000001131e-05,2.888243807705910982e+01
9.550000000000000383e-05,2.843111220959206875e+01
9.575000000000000991e-05,2.798683903091904668e+01
9.600000000000000243e-05,2.754950833185849746e+01
9.625000000000000851e-05,2.711901162416581812e+01
9.650000000000000103e-05,2.669524211671067349e+01
9.675000000000000711e-05,2.627809468580421992e+01
9.699999999999999963e-05,2.586746585150624256e+01
9.725000000000000571e-05,2.546325374894154336e+01
9.749999999999999823e-05,2.506535810777543105e+01
9.775000000000000431e-05,2.467368022224721713e+01
9.799999999999999684e-05,2.428812293095495889e+01
9.825000000000000291e-05,2.390859058892337075e+01
9.850000000000000899e-05,2.353498904703851480e+01
9.875000000000001507e-05,2.316722562745512803e+01
9.900000000000000759e-05,2.280520909863185963e+01
9.925000000000001367e-05,2.244884965817238154e+01
9.950000000000000619e-05,2.209805890380143367e+01
9.975000000000001227e-05,2.175274981606556324e+01
